close,volume
47.900001525879,600200
49.5,1725000
48.909999847412,1317200
48.529998779297,1618000
46.220001220703,4157700
45.700000762939,2382000
45.919998168945,2354400
45.860000610352,1233300
47.049999237061,2152700
45.790000915527,1603200
45.799999237061,1040100
46.349998474121,1560200
45.299999237061,1792500
45.279998779297,2804300
45.959999084473,1644200
46.740001678467,1228100
46.919998168945,2472700
45.900001525879,2751200
45.290000915527,2179500
43.979999542236,3202900
44.459999084473,2537300
43.799999237061,3159300
44.520000457764,2452100
44.900001525879,1915800
43.450000762939,2239000
43.529998779297,2464800
43.229999542236,2004400
42.590000152588,3230700
43.200000762939,2852400
42.770000457764,2939100
43.200000762939,2479300
43.959999084473,3772400
43.900001525879,2465400
42.849998474121,2834900
42.430000305176,1485400
41.349998474121,4572500
40.490001678467,3702100
40.599998474121,2459400
40.619998931885,4055200
40,3099500
39.290000915527,4968300
40.209999084473,2481100
40.599998474121,3863100
40.099998474121,3312400
40.060001373291,2164800
40.799999237061,3023900
39.880001068115,3423600
39.520000457764,1944800
38.310001373291,3192700
38.659999847412,3722800
40,3948100
37.099998474121,15822100
36.299999237061,19657600
35.849998474121,6098600
35.580001831055,5295800
35.880001068115,4323300
35.799999237061,2749200
37.090000152588,3292700
38.650001525879,3916900
38.869998931885,2013100
38.540000915527,1921000
38.610000610352,2741400
38.889999389648,1646400
38.700000762939,1463000
38.599998474121,1819200
37.950000762939,2293600
37.779998779297,1841700
37.520000457764,3221000
38.5,2080300
39.419998168945,4583800
39.5,2767300
39.799999237061,1847100
40.610000610352,2317600
40.310001373291,2019500
40.650001525879,1567600
40.650001525879,2906600
39.939998626709,6979700
39.450000762939,1644100
39.200000762939,2046000
39.790000915527,2106400
41.799999237061,3611300
42.090000152588,2261400
41.599998474121,3243300
42.099998474121,1423600
42.529998779297,1943900
43.430000305176,3756700
44.959999084473,6573700
44.299999237061,3341500
45.240001678467,4824700
44.310001373291,2696500
42.849998474121,4793900
41.700000762939,3887000
40.939998626709,9001700
40.450000762939,5202400
42.900001525879,8699900
43.979999542236,4140300
44.75,2844900
45.970001220703,2921900
46.549999237061,3857600
46.020000457764,1718800
45.25,2921500
43.319999694824,21077900
42.849998474121,3383200
42.5,3086700
43,3468000
43.419998168945,3106800
43.150001525879,2122100
42.299999237061,2859500
42,4204000
41.5,1782500
41.349998474121,2752700
40.729999542236,3543800
40.599998474121,7921800
41.209999084473,2122400
41.099998474121,2440100
41.060001373291,1473700
40.299999237061,2012500
40.099998474121,1661800
40.090000152588,1420600
39.349998474121,2228600
38.810001373291,1926300
38.650001525879,2559800
39.200000762939,3783800
39.369998931885,1580600
39.159999847412,1168400
39.080001831055,1627900
37.860000610352,2548400
37.419998168945,3524700
37.330001831055,1481600
37.380001068115,2459500
38.220001220703,2291900
38.540000915527,1321900
38.700000762939,1087100
38.459999084473,1122200
37.799999237061,2018300
37.290000915527,1789900
37.479999542236,1476600
36.700000762939,3113000
36.580001831055,2292500
37.270000457764,1843700
37.430000305176,4586300
37.240001678467,1557400
37,2691900
36.919998168945,3292300
38.169998168945,2628300
38.650001525879,2414200
39.729999542236,5102500
38.759998321533,2270200
39.419998168945,1721800
38.880001068115,3573800
39.349998474121,2458900
39,1790400
41.049999237061,7440600
42.270000457764,3213300
42.299999237061,1968300
41.490001678467,15324300
40.419998168945,3077000
40.939998626709,2796800
41.060001373291,1890700
41.75,2068700
41.700000762939,1720600
42.669998168945,2119500
42.229999542236,1731100
42.189998626709,1281900
42.599998474121,1709300
41.849998474121,2030800
42.520000457764,4281100
43.610000610352,5540000
44.389999389648,2344100
44.5,3040000
44.979999542236,2285000
43.930000305176,2568600
44.470001220703,2277200
44.450000762939,2517400
45.330001831055,3430100
45.400001525879,4101900
46.369998931885,4259800
46.450000762939,1679300
46.5,1904600
46.889999389648,3209100
47.119998931885,2127500
47.080001831055,2837100
45.75,3758700
45.75,4126000
45.880001068115,1896400
45.590000152588,2031800
45.669998168945,4327800
45.439998626709,1636200
47,3177400
47.950000762939,3017000
47.5,3139500
46.220001220703,2865300
45.950000762939,2156800
46.880001068115,2424700
46.959999084473,2048700
46.659999847412,1986200
45.200000762939,3179100
44.680000305176,2261000
45.5,2152000
44.479999542236,1724600
44.419998168945,1857900
44,1929200
44.479999542236,1514900
44.700000762939,1926400
44.409999847412,1139100
45,1485600
44.009998321533,2590200
44.25,1418200
43.560001373291,1928900
42.930000305176,2164500
42.659999847412,1601000
42.25,2610300
43.259998321533,2399900
43,1882000
41.020000457764,7369400
41.900001525879,3445600
41.900001525879,5979700
41.959999084473,2096000
42.360000610352,1811700
42.299999237061,2138300
41.189998626709,3357600
41.209999084473,1308500
40.369998931885,1415800
39.799999237061,4390800
40.040000915527,2583600
39.290000915527,2933000
38.479999542236,3762200
38.5,3714100
38.459999084473,2488500
37.439998626709,3299500
36.840000152588,6735400
35.790000915527,7003200
36.709999084473,4370100
36.819999694824,4506200
37.209999084473,2786100
37.299999237061,7090400
36.360000610352,4440900
35.950000762939,3318500
36,2682800
35.590000152588,3725400
35.759998321533,2356700
36.330001831055,4017800
36.360000610352,1605000
37.040000915527,1487000
37.040000915527,3310400
36.599998474121,3331400
