close,volume
52.5,73
52.799999237061,60
52.799999237061,140
53.400001525879,410
53.700000762939,136
54.900001525879,80
52.799999237061,126
52.799999237061,110
52.5,6
53.099998474121,66
54.599998474121,3
54.599998474121,53
66,576
62.700000762939,780
69,280
64.199996948242,630
60.900001525879,250
69.900001525879,1320
63.900001525879,440
82.5,983
77.400001525879,1856
75.300003051758,670
79.5,436
74.400001525879,676
72.300003051758,463
74.699996948242,83
70.5,386
66.900001525879,560
67.199996948242,256
67.5,66
63.599998474121,200
63.599998474121,250
63.299999237061,180
65.699996948242,30
62.400001525879,540
66.900001525879,243
64.5,150
63.299999237061,26
60.900001525879,373
62.099998474121,120
60.900001525879,106
60.599998474121,50
60,216
60,40
58.799999237061,90
60,360
62.700000762939,356
62.099998474121,186
59.700000762939,130
61.799999237061,6
60.299999237061,90
57,26
55.799999237061,43
165,29646
117,13103
106.80000305176,2336
105.59999847412,853
102,850
103.5,256
94.5,783
113.69999694824,3323
108,1153
97.199996948242,606
99,70
89.699996948242,246
88.199996948242,143
102.30000305176,1906
96,813
92.400001525879,463
92.400001525879,183
96.599998474121,930
99,443
99.300003051758,476
95.400001525879,440
87,1390
87,216
84.900001525879,263
87.599998474121,206
84.900001525879,276
84,406
77.400001525879,260
80.400001525879,43
81.900001525879,166
82.199996948242,320
90.599998474121,693
84,576
88.5,450
84.900001525879,156
84.900001525879,286
86.400001525879,26
77.400001525879,423
79.5,140
71.699996948242,103
70.5,230
72,160
77.099998474121,60
73.199996948242,90
82.199996948242,110
78.599998474121,113
74.400001525879,1040
75,316
75,10
77.699996948242,143
71.099998474121,193
73.199996948242,193
69.599998474121,113
72.900001525879,36
69.900001525879,40
71.400001525879,180
72.900001525879,106
72,63
70.5,100
69,243
71.699996948242,1376
72,46
70.199996948242,70
69.599998474121,6
69.300003051758,13
71.099998474121,16
69.900001525879,36
69.300003051758,10
71.699996948242,3
69.599998474121,10
66.900001525879,383
66.599998474121,170
68.400001525879,23
69,3
66.900001525879,50
66.599998474121,6
66.900001525879,6
67.199996948242,160
67.199996948242,306
68.400001525879,153
66.900001525879,163
68.699996948242,70
67.5,120
66.300003051758,300
65.400001525879,43
66.599998474121,93
69.599998474121,336
69,3
66.300003051758,83
68.699996948242,13
73.800003051758,1930
72,813
73.199996948242,523
72.300003051758,1250
71.699996948242,316
72,1246
69.900001525879,16
67.5,1260
66.599998474121,1456
65.099998474121,970
65.400001525879,300
62.400001525879,940
64.5,253
62.400001525879,400
63,460
66,246
55.5,1396
55.5,1830
54.599998474121,353
52.5,930
51,703
54,913
55.799999237061,2006
54.599998474121,1163
53.099998474121,1813
52.5,553
52.200000762939,356
51.900001525879,1130
51.599998474121,1996
51.900001525879,470
52.200000762939,326
51.599998474121,883
54.599998474121,2046
51.299999237061,1256
50.700000762939,913
51.299999237061,366
49.799999237061,1426
51.900001525879,656
52.5,1693
51,520
51,366
50.700000762939,1010
49.799999237061,1113
51.599998474121,266
50.700000762939,260
49.799999237061,940
49.5,306
49.200000762939,360
50.400001525879,583
49.5,390
49.5,6
50.400001525879,306
48.599998474121,183
46.200000762939,636
47.400001525879,1033
45.299999237061,1820
46.5,833
46.5,610
45.900001525879,1643
45.900001525879,130
45.599998474121,1363
42.900001525879,670
43.200000762939,336
42.599998474121,1316
41.700000762939,623
41.099998474121,1036
40.200000762939,763
39.900001525879,363
38.700000762939,1503
37.799999237061,593
40.200000762939,530
36.299999237061,936
36.900001525879,423
37.5,520
34.200000762939,3386
36,456
36.599998474121,36
38.099998474121,1233
39.900001525879,1673
37.5,1466
35.400001525879,1333
36.599998474121,86
37.200000762939,6
36.599998474121,176
35.099998474121,3656
35.700000762939,833
34.200000762939,1643
34.200000762939,250
34.200000762939,346
34.200000762939,273
33,920
32.099998474121,673
30.89999961853,1156
30.89999961853,1243
30,1876
31.200000762939,1103
31.200000762939,610
30.89999961853,626
30.89999961853,106
30.60000038147,200
30.299999237061,366
