close,volume
118.61000061035,379
120.88999938965,863
121.55999755859,1356
120,645
118.0299987793,887
120,644
119.05000305176,1090
119.48999786377,581
120.5,646
120.29000091553,866
119.5,1198
119.5,1447
120,1132
121.40000152588,513
121.40000152588,500
121.16999816895,1090
119.33999633789,1703
120.16999816895,1329
120.06999969482,878
119.81999969482,363
117.19999694824,1297
120.88999938965,762
121.38999938965,844
121.23999786377,973
121.18000030518,797
121.5,792
121.98999786377,888
122.19999694824,856
122.15000152588,426
120.5,1045
120.23000335693,1790
121.7200012207,996
123.19999694824,249
123.20999908447,539
126.19999694824,1352
125.19999694824,1769
128.27000427246,2474
128.66000366211,320
130.16999816895,1065
125.09999847412,953
128.91999816895,4017
110.43000030518,3416
110.43000030518,2583
110.30000305176,215
111.70999908447,2353
110.86000061035,392
110.86000061035,1954
111.62000274658,3384
111.62000274658,1155
111.93000030518,3426
112.06999969482,1278
115.08999633789,826
111.73000335693,294
112.11000061035,1274
113.87000274658,445
112.16000366211,833
112.15000152588,1525
109.61000061035,755
112.12999725342,710
109.70999908447,268
110,66
112.12999725342,120
109.36000061035,667
108.63999938965,829
110.62000274658,991
108.98000335693,1156
108.98000335693,218
110.69999694824,1294
108.98000335693,1007
109.83000183105,465
111.5299987793,466
111.30999755859,402
110.26999664307,688
109.48999786377,1389
110.2799987793,79
110.36000061035,940
109.54000091553,823
110.36000061035,1057
110.69999694824,258
109.83999633789,678
110.56999969482,625
110.56999969482,801
109.98000335693,99
110.16000366211,560
109.69000244141,464
108.95999908447,314
109.26999664307,956
109.26999664307,338
109.69999694824,555
110.56999969482,2154
110.2200012207,1616
110.58999633789,824
106.2200012207,1152
107.16999816895,1930
107.08999633789,1801
106.83999633789,1132
108.38999938965,990
108.83000183105,629
108.87999725342,326
111.34999847412,1183
110.55999755859,604
111.2200012207,1687
110.61000061035,1201
111.16999816895,212
110.44000244141,332
111.30000305176,2633
110.86000061035,1832
111.25,594
111.30000305176,2349
111.30000305176,82
110.44000244141,1469
110.66999816895,1573
111.30000305176,1047
110.51999664307,2113
112,816
112.62999725342,1099
113.88999938965,312
114.62999725342,267
113.93000030518,172
113.93000030518,415
112.18000030518,670
111.73999786377,191
112.19000244141,639
112.93000030518,795
112.33000183105,265
112.41000366211,245
113.06999969482,215
112.48999786377,600
112.44000244141,1560
112.44000244141,270
115.56999969482,2869
116.01999664307,181
119.11000061035,4870
118.2200012207,658
120.61000061035,1420
118.19999694824,219
116.73000335693,680
117.26000213623,371
116.90000152588,342
116.90000152588,492
117.33999633789,335
114.87000274658,848
114.69999694824,1602
113.63999938965,371
113.73999786377,109
113.87999725342,69
110.65000152588,325
111.83999633789,682
111.83999633789,1051
111.51000213623,198
111.5,805
111.08000183105,471
111.80000305176,368
111.5,1279
111.62999725342,116
112.36000061035,1735
111.5,966
111.08000183105,1216
111.5,708
111.93000030518,934
113.05000305176,564
112.36000061035,888
113.05000305176,32
112.95999908447,640
113.2200012207,206
113.2200012207,217
112.66999816895,117
112.66999816895,1167
111.91000366211,130
112.58999633789,2607
113.58000183105,486
116.41999816895,1627
115.69999694824,892
116.29000091553,351
114.23000335693,1497
116.19999694824,946
115.18000030518,1544
116.19999694824,553
117.15000152588,1448
119.4700012207,278
117.76999664307,1171
117.84999847412,859
119.83999633789,1373
120.73999786377,623
119.06999969482,509
119.91999816895,6
126.58999633789,730
126.55000305176,173
125.37000274658,427
125.16999816895,255
124.95999908447,1074
124.08999633789,2000
123.83000183105,1674
122.01000213623,569
124.34999847412,262
124.95999908447,3625
122.41000366211,167
125.12999725342,1517
124.94999694824,574
124.26000213623,5256
122.79000091553,2048
122.95999908447,726
122.37999725342,1726
122.91999816895,1185
122.69999694824,76
122.61000061035,199
121.68000030518,2131
121.83000183105,2147
121.83000183105,809
121.12999725342,944
123.48999786377,2017
123.05000305176,635
123.05000305176,127
123.48999786377,650
123.05000305176,1613
123.09999847412,2124
122.62000274658,412
123.05000305176,1855
124.80000305176,2852
124.62999725342,3142
125.4700012207,1488
125.20999908447,885
125.54000091553,1769
125.66999816895,1894
125.66999816895,512
125.66999816895,1853
127.2200012207,100
125.51000213623,42
125.51000213623,1535
126.33000183105,354
125.94000244141,96
123.73999786377,957
125.5,1134
125.05999755859,476
125.05999755859,391
125.48999786377,1083
125.91000366211,1358
126.16000366211,1024
124.5299987793,1668
124.4700012207,133
125.4700012207,535
125.94000244141,1278
125.55000305176,1375
125.94000244141,923
125.94000244141,668
