close,volume
64.940002441406,500
64.959999084473,54
64.910003662109,2960
64.919998168945,50
65.580001831055,3773
65.580001831055,3457
65.73999786377,84
66.930000305176,636
67.23999786377,434
67.339996337891,1335
67.360000610352,2635
67.370002746582,2265
67.379997253418,2209
66.480003356934,4180
67.73999786377,5130
68.099998474121,6179
68.279998779297,8673
68.730003356934,6374
68.98999786377,7411
69.400001525879,605
66.940002441406,5017
67.160003662109,1936
67.699996948242,997
69.389999389648,1118
68.949996948242,3914
69.839996337891,630
69.040000915527,406
69.709999084473,1466
69.849998474121,5325
69.449996948242,2242
69.849998474121,5790
69.48999786377,934
70.900001525879,12
70.900001525879,30
70.300003051758,323
70.709999084473,1075
71.209999084473,1390
73.620002746582,174
73.669998168945,247
71.660003662109,2850
71.660003662109,611
71.660003662109,4040
71.660003662109,10216
71.660003662109,3097
71.660003662109,9208
71.709999084473,6367
72.559997558594,205
72.169998168945,199
72.559997558594,3596
72.599998474121,745
72.830001831055,36
72.779998779297,13745
73.449996948242,255
72.919998168945,694
72.830001831055,301
73.889999389648,2549
73.889999389648,517
73.279998779297,139
73.040000915527,2
73.889999389648,542
74.709999084473,5567
74.709999084473,60
74.120002746582,962
72.069999694824,34
72.190002441406,724
72.26000213623,1033
73.360000610352,295
73.360000610352,1344
73.349998474121,2690
73.779998779297,5464
73.809997558594,3353
74.080001831055,2166
74.029998779297,2540
74.26000213623,176
73.449996948242,124
73.809997558594,5239
73.809997558594,495
73.809997558594,4745
74.209999084473,536
74.209999084473,1659
74.209999084473,4080
74.889999389648,177
74.209999084473,22215
74.209999084473,2943
74.23999786377,460
75.019996643066,173
74.540000915527,55
74.580001831055,649
75.919998168945,3124
75.110000610352,1915
74.029998779297,1169
73.279998779297,254
70.589996337891,1433
71.430000305176,109
71.48999786377,340
72.150001525879,233
72.220001220703,939
72.389999389648,508
74.029998779297,530
74.209999084473,1131
74.529998779297,481
74.709999084473,7278
72.75,338
74.349998474121,729
74.349998474121,282
74.339996337891,48
74.25,655
74.190002441406,10
73.169998168945,3183
72.440002441406,1012
72.870002746582,310
73.620002746582,568
72.800003051758,51
73.339996337891,182
73.610000610352,3257
73.589996337891,2
73.620002746582,3596
73.620002746582,95
74.160003662109,250
71.860000610352,184
72.5,1436
70.599998474121,864
68.660003662109,11230
69.029998779297,296
72.650001525879,11434
71.319999694824,8202
73.970001220703,1382
74.519996643066,1877
74.029998779297,1796
74.050003051758,1966
73.339996337891,1945
74.019996643066,2923
74.519996643066,3008
76.180000305176,2107
78.160003662109,439
77.720001220703,742
77.620002746582,228
75.889999389648,2941
75.889999389648,870
75,723
76.279998779297,502
75.559997558594,1362
76.279998779297,1029
76.269996643066,1269
75.720001220703,502
75.819999694824,1459
74.98999786377,1491
75.349998474121,1541
75.349998474121,765
75.910003662109,1693
75.360000610352,1521
75.819999694824,810
75.819999694824,367
74.440002441406,3593
75.819999694824,204
75.360000610352,664
74.900001525879,2341
72.970001220703,2198
74.440002441406,1108
75.129997253418,1247
75.819999694824,268
74.440002441406,428
75.360000610352,130
75.519996643066,1271
75.669998168945,2017
75.699996948242,3850
75.699996948242,2041
75.930000305176,2793
76.160003662109,3698
76.48999786377,1367
80.319999694824,632
79.059997558594,1087
79.669998168945,1376
80.220001220703,374
80.319999694824,11211
82.959999084473,843
82.959999084473,525
82.959999084473,2437
81.23999786377,764
81.23999786377,1946
81.23999786377,367
81.23999786377,964
81.050003051758,1866
82.529998779297,652
82.51000213623,5743
82.419998168945,11370
83.440002441406,2799
83.669998168945,1049
83.809997558594,1459
83.669998168945,7027
82.790000915527,6342
82.970001220703,1029
83.430000305176,4264
83.980003356934,12293
83.690002441406,2019
83.440002441406,580
83.809997558594,277
83.440002441406,939
82.069999694824,1021
82.51000213623,739
82,664
78.839996337891,1888
78.870002746582,1075
79.730003356934,39
79.190002441406,1969
80.580001831055,955
79.650001525879,3446
77.160003662109,5153
79.160003662109,1762
78.709999084473,539
79.129997253418,1303
77.830001831055,2055
79.089996337891,3795
82.160003662109,2293
83.839996337891,216
83.839996337891,3228
84.300003051758,810
84.300003051758,350
84.209999084473,1160
84.550003051758,549
84.769996643066,227
85.230003356934,1299
84.769996643066,856
84.330001831055,1184
84.669998168945,377
79.519996643066,2169
83.26000213623,362
83.26000213623,428
81.389999389648,263
83.26000213623,2589
81.569999694824,1149
81.849998474121,735
82.129997253418,4317
81.849998474121,1005
81.389999389648,3044
81.849998474121,726
80.389999389648,171
81.849998474121,352
81.569999694824,697
80.300003051758,429
80.400001525879,799
80.919998168945,1254
