close,volume
111.56999969482,5360
117.84999847412,4280
118.79000091553,18578
130.74000549316,17811
138.2799987793,18799
135.75999450684,7747
138.58999633789,13398
138.91000366211,11507
137.96000671387,10960
136.71000671387,11957
129.78999328613,8762
126.33999633789,13256
127.91000366211,12818
126.33999633789,9129
131.99000549316,7866
143.30999755859,10957
137.96000671387,7484
141.11000061035,6836
139.5299987793,5040
134.19000244141,6321
137.02000427246,6150
131.67999267578,7221
134.82000732422,4792
131.36000061035,5502
128.2200012207,6170
128.2200012207,3351
130.74000549316,2304
129.78999328613,1097
131.67999267578,5032
133.55999755859,8404
141.41999816895,14693
152.72999572754,31289
150.85000610352,9797
148.33000183105,4946
165.30000305176,27411
157.44999694824,49589
163.41999816895,24651
173.47999572754,41635
181.96000671387,32070
188.25,22630
181.02000427246,15179
186.05000305176,14572
179.44999694824,9800
178.82000732422,24491
168.13000488281,25609
165.61999511719,19110
166.55999755859,25781
157.13000488281,17501
160.2799987793,20811
158.08000183105,12214
156.50999450684,7283
159.96000671387,12389
156.82000732422,6061
146.75999450684,14256
150.5299987793,10475
148.33000183105,4884
144.88000488281,3283
138.91000366211,5685
161.5299987793,16557
142.99000549316,28198
141.72999572754,15711
139.2200012207,5526
136.38999938965,4576
138.2799987793,6490
133.88000488281,6824
144.88000488281,10995
155.55999755859,17193
153.67999267578,13199
153.99000549316,5437
162.78999328613,14534
169.69999694824,14584
174.41999816895,14392
173.16000366211,12131
167.82000732422,16170
168.13000488281,3975
169.69999694824,6508
181.96000671387,11605
187.61999511719,28766
181.96000671387,7531
181.33000183105,6100
192.36000061035,13729
196.25,22817
188.78999328613,10040
192.36000061035,13723
192.36000061035,10108
191.38999938965,12383
191.38999938965,12549
184.25,21764
185.55000305176,6573
183.60000610352,7623
189.77000427246,29869
180.67999267578,9720
153.75999450684,24784
155.05999755859,16590
149.2200012207,13196
149.2200012207,22713
154.41000366211,8650
154.72999572754,8587
154.72999572754,4461
153.11000061035,2558
153.11000061035,2106
151.80999755859,4254
150.83999633789,2677
151.16000366211,3144
149.2200012207,2452
149.86999511719,3943
152.13999938965,3011
150.19000244141,709
151.49000549316,1656
149.2200012207,7096
151.16000366211,5307
153.11000061035,1340
147.60000610352,1452
148.57000732422,2289
139.80999755859,5765
136.24000549316,13182
139.80999755859,2609
142.72999572754,22897
144.0299987793,1437
175.16999816895,7401
162.19000244141,43546
161.2200012207,7593
155.05999755859,15462
154.41000366211,2434
152.13999938965,3473
150.52000427246,2567
149.86999511719,973
148.57000732422,914
146.61999511719,2452
144.35000610352,2736
157,6327
152.13999938965,3588
151.16000366211,5274
152.78999328613,3505
157,4653
154.41000366211,1683
158.94999694824,9895
156.67999267578,3109
149.53999328613,8395
150.52000427246,4567
149.2200012207,2020
151.80999755859,1887
150.52000427246,1520
150.52000427246,2813
154.41000366211,3135
151.80999755859,6401
153.11000061035,3091
153.11000061035,4390
152.13999938965,5904
156.67999267578,6469
157,4419
155.38000488281,2153
148.88999938965,6283
149.53999328613,4564
150.83999633789,6493
151.16000366211,12874
149.2200012207,2970
147.91999816895,2529
143.69999694824,7697
143.05000305176,7555
145.33000183105,3339
144.67999267578,4058
145,1854
141.42999267578,5469
143.05000305176,2156
146.30000305176,5813
145.9700012207,2558
141.42999267578,17850
142.72999572754,4730
142.72999572754,16708
146.61999511719,10164
145.33000183105,2940
142.72999572754,10564
139.16000366211,15276
143.05000305176,5248
141.75999450684,4680
144.35000610352,10419
162.19000244141,55589
164.46000671387,35928
164.78999328613,15735
159.91999816895,7552
157.33000183105,5342
148.88999938965,5919
155.71000671387,6307
153.75999450684,6034
145,11052
145,7306
145,5818
153.11000061035,15108
151.80999755859,3402
148.57000732422,3295
147.91999816895,1774
143.38000488281,10963
143.05000305176,4937
142.72999572754,4422
145,3017
144.35000610352,3055
152.78999328613,11454
149.2200012207,9395
146.30000305176,4398
147.91999816895,1695
143.69999694824,7318
146.61999511719,3925
144.67999267578,1798
144.67999267578,2754
142.08000183105,7653
142.08000183105,8005
139.80999755859,11939
139.49000549316,5233
138.83999633789,1677
139.80999755859,3067
139.49000549316,2934
138.19000244141,2141
137.2200012207,3402
134.30000305176,8073
132.66999816895,2212
132.0299987793,1138
125.20999908447,6848
125.54000091553,2600
121.9700012207,7410
128.46000671387,4401
131.69999694824,2200
123.26999664307,7380
125.20999908447,1733
126.51000213623,2487
124.88999938965,7454
125.86000061035,3336
123.58999633789,1621
119.37000274658,5638
124.23999786377,3567
122.29000091553,3357
121.65000152588,1550
121.65000152588,4043
124.55999755859,1127
126.51000213623,1544
124.88999938965,2564
128.13000488281,1979
130.08000183105,4940
128.13000488281,1144
129.42999267578,559
128.7799987793,1023
131.05000305176,1227
133.64999389648,6014
135.58999633789,2082
137.53999328613,2402
137.53999328613,1869
