close,volume
2.5599999427795,700
2.7000000476837,400
2.6199998855591,10300
2.6300001144409,17000
2.6900000572205,8400
2.6099998950958,52800
2.5999999046326,5800
2.6300001144409,12000
2.7400000095367,16900
2.7200000286102,700
2.6400001049042,3900
2.6600000858307,7300
2.670000076294,48300
2.5899999141693,21600
2.5899999141693,30200
2.6600000858307,12500
2.75,9500
2.6500000953674,31400
2.7200000286102,30800
2.75,45800
2.6500000953674,25400
2.7000000476837,14800
2.6800000667572,900
2.7200000286102,61800
2.7699999809265,17000
2.6900000572205,10300
2.7400000095367,1800
2.6500000953674,92300
2.710000038147,7800
2.670000076294,35300
2.670000076294,10100
2.6099998950958,26400
2.5499999523163,2300
2.5,14000
2.579999923706,59100
2.8499999046326,101500
3.3900001049042,285700
3.3800001144409,82000
3.2999999523163,26300
3.2999999523163,4600
3.2300000190735,7100
3.1900000572205,4700
3.1500000953674,37900
3.25,7900
2.9700000286102,23300
3.0999999046326,500
3.0999999046326,6500
2.8699998855591,106500
2.8800001144409,2400
2.7999999523163,128900
2.7699999809265,6000
2.5999999046326,76400
2.5999999046326,6500
2.5,4800
2.6400001049042,19000
2.6500000953674,23100
2.6099998950958,13400
2.7699999809265,19300
2.6900000572205,13200
2.7000000476837,10800
2.5899999141693,28800
2.670000076294,5600
2.5999999046326,12500
2.6600000858307,200
2.7000000476837,16300
2.6199998855591,30500
2.6800000667572,6400
2.789999961853,14100
2.7400000095367,500
2.9500000476837,29900
2.6800000667572,47800
2.6900000572205,1000
2.6500000953674,15400
2.7000000476837,2700
2.7699999809265,4900
2.75,4100
2.8900001049042,11600
2.8800001144409,12400
2.9000000953674,17000
2.9900000095367,85300
3.0599999427795,65200
2.9300000667572,22200
3,8100
2.9900000095367,39000
3.0199999809265,2400
3.039999961853,3700
3.0499999523163,25500
3.0499999523163,18700
3.0699999332428,22700
2.920000076294,34000
3.039999961853,8400
2.9300000667572,11300
2.710000038147,60100
3,13100
2.8599998950958,14100
2.7999999523163,5600
2.9000000953674,77900
2.8499999046326,62200
2.960000038147,16200
2.9900000095367,14500
2.8599998950958,12400
2.9100000858307,43900
2.920000076294,1300
3.039999961853,51800
3.3800001144409,55900
3.2200000286102,41200
2.960000038147,16500
3.079999923706,3500
3.0099999904633,2900
3,600
3.0999999046326,30500
3.1500000953674,10600
3.1500000953674,36600
3.2999999523163,15600
3,91300
3.1800000667572,17900
3.1500000953674,2700
3.1500000953674,14100
3.5,200
3.2000000476837,13400
3.1900000572205,4500
3.3499999046326,8300
3.4000000953674,8300
3.210000038147,1900
3.25,500
3.25,4000
3.3399999141693,1100
3.2699999809265,11700
3.2799999713898,1300
3.4900000095367,27200
3.6500000953674,12900
3.6199998855591,1000
3.460000038147,14400
3.4900000095367,8900
3.4900000095367,5700
3.4800000190735,6200
3.4500000476837,4700
3.4500000476837,6500
3.4000000953674,5400
3.5999999046326,16700
3.7999999523163,2300
3.7999999523163,1600
4.1999998092651,28100
4.4499998092651,11400
4.3600001335144,10600
4.6999998092651,2200
4.2699999809265,5500
4.4800000190735,1900
4.7699999809265,25500
4.6500000953674,300
4.75,500
4.8000001907349,3600
4.8200001716614,3000
4.8899998664856,100
4.8899998664856,7000
4.710000038147,1700
4.8299999237061,600
5,12600
4.9699997901917,5000
4.9699997901917,11900
4.75,7700
4.6799998283386,1500
4.6100001335144,3500
4.0799999237061,34000
4.1500000953674,9800
4.4000000953674,200
4.460000038147,56300
4.5599999427795,38500
4.789999961853,100
4.5199999809265,6800
4.7199997901917,2600
4.9000000953674,4100
4.9699997901917,23600
5,14000
5.1999998092651,47500
5.1900000572205,1000
5.25,7500
5.0999999046326,600
5.25,24200
4.9099998474121,2300
5.289999961853,500
5.1900000572205,4000
5.3000001907349,5400
5.1999998092651,2800
5.25,7300
5.3800001144409,1800
5.3800001144409,400
5.3000001907349,600
5.25,2900
5.3699998855591,1800
5.3699998855591,1200
5.289999961853,3700
5,1900
5.289999961853,200
5.4000000953674,100
5.3800001144409,6400
5.0500001907349,8700
5.1999998092651,1800
5.3699998855591,2600
5.3499999046326,7500
5.3200001716614,12300
5.0999999046326,7600
5.1500000953674,7200
5.1500000953674,5200
5.2199997901917,1700
5.1900000572205,1100
5.2300000190735,600
5.25,5000
5.4299998283386,2000
5.3899998664856,3900
5.25,8600
5.25,600
